b'Date,Open,High,Low,Close,Volume,Adj Close
2008-04-22,29.50,29.50,29.50,29.50,000,20.420691
2008-04-21,29.40,29.50,29.40,29.50,1400,20.420691
2008-04-18,29.25,29.25,29.25,29.25,700,20.247635
2008-04-17,29.049999,29.049999,29.049999,29.049999,000,20.109189
2008-04-16,29.049999,29.049999,29.049999,29.049999,500,20.109189
2008-04-15,29.50,29.50,29.50,29.50,200,20.420691
2008-04-14,29.50,29.50,29.049999,29.049999,1200,20.109189
2008-04-11,29.700001,29.700001,29.700001,29.700001,000,20.559137
2008-04-10,29.700001,29.700001,29.700001,29.700001,000,20.559137
2008-04-09,29.700001,29.700001,29.700001,29.700001,200,20.559137
2008-04-08,30.00,30.00,30.00,30.00,200,20.545292
2008-04-07,29.50,29.50,29.50,29.50,000,20.20287
2008-04-04,28.25,30.00,28.25,29.50,1900,20.20287
2008-04-03,27.799999,27.799999,27.799999,27.799999,000,19.038637
2008-04-02,27.799999,27.799999,27.799999,27.799999,000,19.038637
2008-04-01,27.799999,27.799999,27.799999,27.799999,200,19.038637
2008-03-31,28.00,28.00,28.00,28.00,000,19.175606
2008-03-28,27.700001,28.00,27.700001,28.00,700,19.175606
2008-03-27,27.50,27.50,27.50,27.50,000,18.833184
2008-03-26,27.40,27.50,27.00,27.50,1000,18.833184
2008-03-25,27.50,27.50,27.50,27.50,000,18.833184
2008-03-24,27.75,30.00,27.50,27.50,800,18.833184
2008-03-20,27.50,28.00,27.50,28.00,1000,19.175606
2008-03-19,28.25,28.25,27.75,27.75,1200,19.004395
2008-03-18,28.50,28.50,28.50,28.50,200,19.518027
2008-03-17,29.50,29.50,28.50,28.50,1400,19.518027
2008-03-14,29.50,29.50,29.50,29.50,100,20.20287
2008-03-13,31.00,31.00,31.00,31.00,000,21.230135
2008-03-12,31.00,31.00,31.00,31.00,000,21.230135
2008-03-11,31.00,31.00,31.00,31.00,100,21.230135
2008-03-10,29.200001,29.200001,29.200001,29.200001,000,19.997418
2008-03-07,30.50,30.50,29.200001,29.200001,3400,19.997418
2008-03-06,30.75,30.75,30.75,30.75,000,21.058924
2008-03-05,30.75,30.75,30.75,30.75,000,21.058924
2008-03-04,30.75,30.75,30.75,30.75,300,21.058924
2008-03-03,31.75,32.200001,30.950001,30.950001,1600,21.195893
2008-02-29,32.299999,32.299999,32.049999,32.200001,1000,22.051947
2008-02-28,33.00,33.00,33.00,33.00,100,22.599821
2008-02-27,33.00,33.00,33.00,33.00,000,22.599821
2008-02-26,33.00,33.00,33.00,33.00,100,22.599821
2008-02-25,32.299999,32.299999,32.299999,32.299999,000,22.12043
2008-02-22,33.00,33.00,32.299999,32.299999,800,22.12043
2008-02-21,33.25,33.25,32.299999,32.299999,500,22.12043
2008-02-20,32.299999,32.299999,32.299999,32.299999,3000,22.12043
2008-02-19,32.75,33.25,32.299999,33.25,800,22.771032
2008-02-15,33.099998,33.099998,33.099998,33.099998,000,22.668304
2008-02-14,33.099998,33.099998,33.099998,33.099998,000,22.668304
2008-02-13,33.50,33.50,33.00,33.099998,700,22.668304
2008-02-12,35.00,35.00,35.00,35.00,000,23.969507
2008-02-11,35.00,35.00,35.00,35.00,000,23.969507
2008-02-08,35.00,35.00,35.00,35.00,000,23.969507
2008-02-07,35.00,35.00,35.00,35.00,000,23.969507
2008-02-06,35.00,35.00,35.00,35.00,000,23.969507
2008-02-05,34.00,35.00,34.00,35.00,200,23.969507
2008-02-04,34.970001,34.970001,34.970001,34.970001,000,23.948963
2008-02-01,34.970001,34.970001,34.970001,34.970001,100,23.948963
2008-01-31,35.00,35.00,35.00,35.00,000,23.969507
2008-01-30,35.00,35.00,35.00,35.00,000,23.969507
2008-01-29,34.150002,35.00,34.150002,35.00,800,23.969507
2008-01-28,32.75,32.75,32.75,32.75,200,22.42861
2008-01-25,33.950001,33.950001,33.950001,33.950001,100,23.250423
2008-01-24,32.25,32.25,32.25,32.25,000,22.086189
2008-01-23,32.25,32.25,32.25,32.25,000,22.086189
2008-01-22,34.150002,34.150002,32.25,32.25,2100,22.086189
2008-01-18,34.049999,34.049999,34.049999,34.049999,000,23.318906
2008-01-17,34.049999,34.049999,34.049999,34.049999,000,23.318906
2008-01-16,34.049999,34.049999,34.049999,34.049999,500,23.318906
2008-01-15,34.25,34.25,34.25,34.25,000,23.455875
2008-01-14,34.25,34.25,34.25,34.25,600,23.455875
2008-01-11,34.099998,34.099998,34.099998,34.099998,200,23.353147
2008-01-10,34.599998,34.599998,34.599998,34.599998,000,23.695569
2008-01-09,34.599998,34.599998,34.599998,34.599998,400,23.695569
2008-01-08,35.00,35.00,35.00,35.00,000,23.757207
2008-01-07,35.049999,35.049999,35.00,35.00,400,23.757207
2008-01-04,35.00,35.00,35.00,35.00,000,23.757207
2008-01-03,35.00,35.00,35.00,35.00,300,23.757207
2008-01-02,35.00,35.00,35.00,35.00,000,23.757207
2007-12-31,35.00,35.00,35.00,35.00,400,23.757207
2007-12-28,34.299999,34.299999,34.25,34.25,600,23.248124
2007-12-27,34.299999,34.299999,34.299999,34.299999,300,23.282062
2007-12-26,34.50,34.50,34.50,34.50,200,23.417818
2007-12-24,34.950001,34.950001,34.950001,34.950001,200,23.723268
2007-12-21,36.200001,36.200001,35.00,35.00,2200,23.757207
2007-12-20,36.50,36.50,36.50,36.50,000,24.775373
2007-12-19,36.50,36.50,36.50,36.50,000,24.775373
2007-12-18,36.50,36.50,36.50,36.50,300,24.775373
2007-12-17,36.50,36.50,36.50,36.50,000,24.775373
2007-12-14,36.50,36.50,36.50,36.50,200,24.775373
2007-12-13,37.349998,37.349998,37.349998,37.349998,000,25.352333
2007-12-12,37.349998,37.349998,37.349998,37.349998,000,25.352333
2007-12-11,38.599998,38.599998,37.00,37.349998,2200,25.352333
2007-12-10,39.00,39.00,39.00,39.00,000,26.472316
2007-12-07,39.00,39.00,39.00,39.00,000,26.472316
2007-12-06,39.00,39.00,39.00,39.00,000,26.472316
2007-12-05,39.00,39.00,39.00,39.00,000,26.472316
2007-12-04,39.00,39.00,39.00,39.00,000,26.472316
2007-12-03,39.00,39.00,39.00,39.00,000,26.472316
2007-11-30,38.00,39.00,38.00,39.00,400,26.472316
2007-11-29,38.50,38.50,38.099998,38.50,7200,26.132927
2007-11-28,39.00,39.00,39.00,39.00,000,26.472316
2007-11-27,39.00,39.00,39.00,39.00,200,26.472316
2007-11-26,39.00,39.00,39.00,39.00,000,26.472316
2007-11-23,39.00,39.00,39.00,39.00,000,26.472316
2007-11-21,39.00,39.00,39.00,39.00,000,26.472316
2007-11-20,39.00,39.00,39.00,39.00,200,26.472316
2007-11-19,39.50,39.50,39.50,39.50,200,26.811705
2007-11-16,39.75,39.75,39.75,39.75,000,26.981399
2007-11-15,39.75,39.75,39.75,39.75,000,26.981399
2007-11-14,38.25,39.75,38.25,39.75,10800,26.981399
2007-11-13,39.75,39.75,39.75,39.75,10000,26.981399
2007-11-12,38.099998,39.75,38.099998,39.75,8000,26.981399
2007-11-09,38.099998,38.099998,38.099998,38.099998,000,25.861416
2007-11-08,38.099998,38.099998,38.099998,38.099998,000,25.861416
2007-11-07,38.099998,38.099998,38.099998,38.099998,100,25.861416
2007-11-06,38.099998,38.099998,38.099998,38.099998,000,25.861416
2007-11-05,38.099998,38.099998,38.099998,38.099998,200,25.861416
2007-11-02,38.099998,38.099998,38.099998,38.099998,000,25.861416
2007-11-01,38.099998,38.099998,38.099998,38.099998,200,25.861416
2007-10-31,38.099998,38.099998,38.099998,38.099998,2900,25.861416
2007-10-30,38.099998,38.099998,38.099998,38.099998,000,25.861416
2007-10-29,38.099998,38.099998,38.099998,38.099998,000,25.861416
2007-10-26,38.099998,38.099998,38.099998,38.099998,800,25.861416
2007-10-25,38.099998,38.099998,38.099998,38.099998,000,25.861416
2007-10-24,38.299999,38.299999,38.099998,38.099998,1100,25.861416
2007-10-23,38.099998,38.099998,38.099998,38.099998,000,25.861416
2007-10-22,38.099998,38.099998,38.099998,38.099998,300,25.861416
2007-10-19,38.099998,38.099998,38.099998,38.099998,000,25.861416
2007-10-18,38.099998,38.099998,38.099998,38.099998,000,25.861416
2007-10-17,38.099998,38.099998,38.099998,38.099998,200,25.861416
2007-10-16,38.099998,38.099998,38.099998,38.099998,400,25.861416
2007-10-15,38.099998,38.099998,38.099998,38.099998,000,25.861416
2007-10-12,38.150002,38.150002,38.099998,38.099998,5100,25.861416
2007-10-11,38.200001,38.200001,38.200001,38.200001,200,25.929295
2007-10-10,38.25,38.25,38.25,38.25,000,25.963233
2007-10-09,38.25,38.25,38.25,38.25,000,25.752812
2007-10-08,38.25,38.25,38.25,38.25,000,25.752812
2007-10-05,38.25,38.25,38.25,38.25,000,25.752812
2007-10-04,38.25,38.25,38.25,38.25,000,25.752812
2007-10-03,38.25,38.25,38.25,38.25,000,25.752812
2007-10-02,38.25,38.25,38.25,38.25,000,25.752812
2007-10-01,38.299999,38.50,38.25,38.25,2500,25.752812
2007-09-28,38.200001,38.200001,38.200001,38.200001,000,25.719149
2007-09-27,38.200001,38.200001,38.200001,38.200001,400,25.719149
2007-09-26,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-09-25,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-09-24,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-09-21,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-09-20,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-09-19,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-09-18,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-09-17,38.099998,38.099998,38.099998,38.099998,200,25.651819
2007-09-14,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-09-13,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-09-12,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-09-11,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-09-10,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-09-07,38.099998,38.099998,38.099998,38.099998,2000,25.651819
2007-09-06,38.099998,38.099998,38.099998,38.099998,700,25.651819
2007-09-05,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-09-04,38.099998,38.099998,38.099998,38.099998,600,25.651819
2007-08-31,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-08-30,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-08-29,38.099998,38.099998,38.099998,38.099998,200,25.651819
2007-08-28,38.099998,38.099998,38.099998,38.099998,100,25.651819
2007-08-27,38.099998,38.099998,38.099998,38.099998,1000,25.651819
2007-08-24,38.099998,39.00,38.099998,39.00,500,26.257769
2007-08-23,39.00,39.00,39.00,39.00,000,26.257769
2007-08-22,39.00,39.00,39.00,39.00,000,26.257769
2007-08-21,38.099998,39.00,38.099998,39.00,400,26.257769
2007-08-20,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-08-17,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-08-16,39.75,39.75,38.099998,38.099998,3700,25.651819
2007-08-15,38.099998,38.099998,38.099998,38.099998,600,25.651819
2007-08-14,38.099998,38.099998,38.099998,38.099998,300,25.651819
2007-08-13,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-08-10,38.099998,38.099998,38.099998,38.099998,200,25.651819
2007-08-09,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-08-08,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-08-07,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-08-06,38.099998,38.099998,38.099998,38.099998,300,25.651819
2007-08-03,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-08-02,38.099998,38.099998,38.099998,38.099998,000,25.651819
2007-08-01,38.099998,38.099998,38.099998,38.099998,300,25.651819
2007-07-31,39.900002,39.900002,39.900002,39.900002,000,26.863718
2007-07-30,39.900002,39.900002,39.900002,39.900002,000,26.863718
2007-07-27,39.900002,39.900002,39.900002,39.900002,000,26.863718
2007-07-26,39.900002,39.900002,39.900002,39.900002,000,26.863718
2007-07-25,39.900002,39.900002,39.900002,39.900002,000,26.863718
2007-07-24,39.900002,39.900002,39.900002,39.900002,000,26.863718
2007-07-23,38.099998,39.900002,38.099998,39.900002,7100,26.863718
2007-07-20,38.200001,38.200001,38.099998,38.099998,700,25.651819
2007-07-19,39.00,39.00,39.00,39.00,000,26.257769
2007-07-18,39.00,39.00,39.00,39.00,000,26.257769
2007-07-17,39.00,39.00,39.00,39.00,000,26.257769
2007-07-16,39.00,39.00,39.00,39.00,000,26.257769
2007-07-13,39.00,39.00,39.00,39.00,000,26.257769
2007-07-12,39.00,39.00,39.00,39.00,500,26.257769
2007-07-11,38.599998,38.599998,38.599998,38.599998,200,25.988457
2007-07-10,38.599998,38.599998,38.599998,38.599998,000,25.779741
2007-07-09,38.599998,39.900002,38.599998,38.599998,3300,25.779741
2007-07-06,38.599998,38.599998,38.599998,38.599998,600,25.779741
2007-07-05,39.50,39.900002,39.50,39.900002,1600,26.647973
2007-07-03,38.599998,38.599998,38.599998,38.599998,000,25.779741
2007-07-02,38.599998,38.599998,38.599998,38.599998,400,25.779741
2007-06-29,38.599998,38.599998,38.599998,38.599998,200,25.779741
2007-06-28,39.00,39.00,39.00,39.00,100,26.04689
2007-06-27,39.099998,39.099998,39.00,39.00,1900,26.04689
2007-06-26,39.900002,39.900002,39.900002,39.900002,000,26.647973
2007-06-25,39.900002,39.900002,39.900002,39.900002,1300,26.647973
2007-06-22,39.099998,39.099998,39.099998,39.099998,000,26.113676
2007-06-21,39.099998,39.099998,39.099998,39.099998,000,26.113676
2007-06-20,39.099998,39.099998,39.099998,39.099998,000,26.113676
2007-06-19,39.099998,39.099998,39.099998,39.099998,1000,26.113676
2007-06-18,39.099998,39.099998,39.099998,39.099998,800,26.113676
2007-06-15,39.900002,39.900002,39.900002,39.900002,000,26.647973
2007-06-14,39.400002,39.900002,39.400002,39.900002,7300,26.647973
2007-06-13,39.099998,39.099998,39.099998,39.099998,800,26.113676
2007-06-12,39.02,40.00,39.02,40.00,31400,26.714759
2007-06-11,39.02,39.02,39.02,39.02,000,26.060248
2007-06-08,39.02,39.02,39.02,39.02,000,26.060248
2007-06-07,39.02,39.02,39.02,39.02,000,26.060248
2007-06-06,39.02,39.02,39.02,39.02,000,26.060248
2007-06-05,39.02,39.02,39.02,39.02,400,26.060248
2007-06-04,39.50,39.50,39.50,39.50,1200,26.380824
2007-06-01,40.00,40.00,40.00,40.00,6300,26.714759
2007-05-31,39.099998,40.00,39.099998,40.00,13700,26.714759
2007-05-30,39.990002,39.990002,39.990002,39.990002,000,26.708081
2007-05-29,40.00,40.00,39.990002,39.990002,2600,26.708081
2007-05-25,39.009998,39.200001,39.00,39.200001,2600,26.180464
2007-05-24,39.900002,39.900002,39.900002,39.900002,000,26.647973
2007-05-23,39.900002,39.900002,39.900002,39.900002,21000,26.647973
2007-05-22,40.00,40.00,40.00,40.00,000,26.714759
2007-05-21,40.00,40.00,40.00,40.00,000,26.714759
2007-05-18,40.00,40.00,40.00,40.00,100,26.714759
2007-05-17,39.049999,39.75,39.049999,39.75,5800,26.547792
2007-05-16,40.00,40.00,39.049999,39.049999,600,26.080283
2007-05-15,39.990002,39.990002,39.990002,39.990002,000,26.708081
2007-05-14,39.990002,39.990002,39.990002,39.990002,000,26.708081
2007-05-11,39.990002,39.990002,39.990002,39.990002,000,26.708081
2007-05-10,39.990002,39.990002,39.990002,39.990002,000,26.708081
2007-05-09,39.990002,39.990002,39.990002,39.990002,5500,26.708081
2007-05-08,39.00,39.00,39.00,39.00,800,26.04689
2007-05-07,38.810001,39.990002,38.810001,39.990002,2300,26.708081
2007-05-04,39.00,39.00,39.00,39.00,000,26.04689
2007-05-03,39.00,39.00,39.00,39.00,500,26.04689
2007-05-02,39.049999,39.049999,38.599998,38.599998,1200,25.779741
2007-05-01,39.889999,39.889999,39.889999,39.889999,000,26.641293
2007-04-30,39.889999,39.889999,39.889999,39.889999,000,26.641293
2007-04-27,39.889999,39.889999,39.889999,39.889999,000,26.641293
2007-04-26,39.889999,39.889999,39.889999,39.889999,000,26.641293
2007-04-25,39.889999,39.889999,39.889999,39.889999,100,26.641293
2007-04-24,38.599998,38.599998,38.599998,38.599998,200,25.779741
2007-04-23,39.880001,39.880001,39.880001,39.880001,000,26.634615
2007-04-20,39.880001,39.880001,39.880001,39.880001,600,26.634615
2007-04-19,38.599998,38.599998,38.599998,38.599998,1600,25.779741
2007-04-18,38.560001,38.560001,38.560001,38.560001,000,25.753028
2007-04-17,38.57,38.57,38.560001,38.560001,500,25.753028
2007-04-16,39.900002,39.900002,39.900002,39.900002,1000,26.647973
2007-04-13,39.040001,39.50,38.549999,38.549999,1700,25.746348
2007-04-12,38.00,39.040001,38.00,39.040001,6000,26.073605
2007-04-11,37.299999,38.00,37.299999,38.00,2500,25.379021
2007-04-10,38.50,38.50,38.50,38.50,000,25.505916
2007-04-09,37.25,38.50,37.25,38.50,4400,25.505916
2007-04-05,37.50,39.00,37.50,39.00,1200,25.837162
2007-04-04,36.700001,36.700001,36.700001,36.700001,000,24.313432
2007-04-03,36.650002,37.450001,36.650002,36.700001,1600,24.313432
2007-04-02,36.599998,37.450001,36.599998,37.450001,1600,24.8103
2007-03-30,36.599998,36.599998,36.599998,36.599998,500,24.247181
2007-03-29,36.599998,36.599998,36.599998,36.599998,200,24.247181
2007-03-28,36.599998,36.599998,36.599998,36.599998,200,24.247181
2007-03-27,36.599998,36.700001,36.599998,36.700001,3100,24.313432
2007-03-26,36.599998,36.599998,36.599998,36.599998,6900,24.247181
2007-03-23,36.849998,36.849998,36.849998,36.849998,000,24.412804
2007-03-22,36.849998,36.849998,36.849998,36.849998,1000,24.412804
2007-03-21,36.599998,36.599998,36.599998,36.599998,1700,24.247181
2007-03-20,36.599998,36.599998,36.599998,36.599998,3000,24.247181
2007-03-19,36.849998,36.849998,36.849998,36.849998,000,24.412804
2007-03-16,36.849998,36.849998,36.849998,36.849998,1100,24.412804
2007-03-15,36.599998,36.599998,36.599998,36.599998,1200,24.247181
2007-03-14,37.00,37.00,37.00,37.00,200,24.512179
2007-03-13,36.50,36.849998,36.50,36.849998,2900,24.412804
2007-03-12,36.599998,36.599998,36.50,36.50,1100,24.180933
2007-03-09,36.599998,36.599998,36.599998,36.599998,000,24.247181
2007-03-08,36.599998,36.599998,36.599998,36.599998,500,24.247181
2007-03-07,36.540001,36.540001,36.540001,36.540001,000,24.207433
2007-03-06,36.540001,36.540001,36.540001,36.540001,000,24.207433
2007-03-05,36.540001,36.540001,36.540001,36.540001,000,24.207433
2007-03-02,36.540001,36.540001,36.540001,36.540001,000,24.207433
2007-03-01,36.540001,36.540001,36.540001,36.540001,000,24.207433
2007-02-28,36.75,36.75,36.540001,36.540001,9800,24.207433
2007-02-27,36.599998,36.599998,36.599998,36.599998,000,24.247181
2007-02-26,36.599998,36.599998,36.599998,36.599998,400,24.247181
2007-02-23,36.599998,36.599998,36.599998,36.599998,200,24.247181
2007-02-22,36.599998,36.599998,36.599998,36.599998,700,24.247181
2007-02-21,36.599998,36.75,36.599998,36.75,2000,24.346556
2007-02-20,36.75,36.75,36.75,36.75,200,24.346556
2007-02-16,36.560001,36.560001,36.560001,36.560001,000,24.220684
2007-02-15,36.560001,36.560001,36.560001,36.560001,1000,24.220684
2007-02-14,36.650002,36.650002,36.560001,36.560001,1300,24.220684
2007-02-13,36.549999,36.549999,36.549999,36.549999,000,24.214057
2007-02-12,36.549999,36.549999,36.549999,36.549999,500,24.214057
2007-02-09,36.630001,37.25,36.630001,36.650002,5500,24.280308
2007-02-08,36.610001,36.610001,36.610001,36.610001,200,24.253808
2007-02-07,36.50,37.25,36.25,36.50,2900,24.180933
2007-02-06,35.990002,36.00,35.990002,36.00,17200,23.849688
2007-02-05,35.310001,35.310001,35.310001,35.310001,400,23.392569
2007-02-02,35.110001,36.00,35.110001,36.00,11000,23.849688
2007-02-01,35.25,35.25,35.25,35.25,700,23.352819
2007-01-31,35.240002,35.240002,35.240002,35.240002,000,23.346195
2007-01-30,35.099998,35.25,35.099998,35.240002,1000,23.346195
2007-01-29,35.00,35.00,35.00,35.00,200,23.187196
2007-01-26,35.00,35.00,35.00,35.00,000,23.187196
2007-01-25,35.00,35.00,35.00,35.00,2100,23.187196
2007-01-24,35.00,35.00,35.00,35.00,100,23.187196
2007-01-23,35.00,35.00,35.00,35.00,1200,23.187196
2007-01-22,35.00,35.00,35.00,35.00,300,23.187196
2007-01-19,35.00,35.00,35.00,35.00,200,23.187196
2007-01-18,35.00,35.00,35.00,35.00,000,23.187196
2007-01-17,35.00,35.00,35.00,35.00,1900,23.187196
2007-01-16,35.00,35.00,35.00,35.00,500,23.187196
2007-01-12,35.00,35.00,35.00,35.00,700,23.187196
2007-01-11,35.00,35.00,35.00,35.00,400,23.187196
2007-01-10,35.00,35.00,35.00,35.00,800,23.187196
2007-01-09,35.50,35.50,35.50,35.50,1300,23.319696
2007-01-08,35.00,35.00,35.00,35.00,000,22.991249
2007-01-05,35.00,35.00,35.00,35.00,000,22.991249
2007-01-04,35.00,35.00,35.00,35.00,400,22.991249
2007-01-03,35.849998,35.849998,35.849998,35.849998,200,23.549607
2006-12-29,34.900002,35.75,34.900002,35.75,4900,23.483919
2006-12-28,34.799999,34.950001,34.799999,34.950001,700,22.958405
2006-12-27,34.799999,34.799999,34.799999,34.799999,200,22.85987
2006-12-26,34.799999,34.799999,34.799999,34.799999,400,22.85987
2006-12-22,34.799999,34.799999,34.799999,34.799999,200,22.85987
2006-12-21,34.799999,34.799999,34.799999,34.799999,2700,22.85987
2006-12-20,34.75,34.75,34.75,34.75,000,22.827026
2006-12-19,34.75,34.75,34.75,34.75,000,22.827026
2006-12-18,34.75,34.75,34.75,34.75,600,22.827026
2006-12-15,34.75,34.75,34.75,34.75,000,22.827026
2006-12-14,34.75,34.75,34.75,34.75,300,22.827026
2006-12-13,34.75,34.75,34.75,34.75,000,22.827026
2006-12-12,34.75,34.75,34.75,34.75,000,22.827026
2006-12-11,34.75,34.75,34.75,34.75,000,22.827026
2006-12-08,34.75,34.75,34.75,34.75,000,22.827026
2006-12-07,34.75,34.75,34.75,34.75,000,22.827026
2006-12-06,35.009998,35.009998,34.75,34.75,1400,22.827026
2006-12-05,35.00,35.009998,35.00,35.009998,1600,22.997817
2006-12-04,35.009998,35.009998,35.009998,35.009998,200,22.997817
2006-12-01,35.75,35.75,35.75,35.75,000,23.483919
2006-11-30,35.299999,35.75,35.299999,35.75,7100,23.483919
2006-11-29,35.009998,35.009998,35.009998,35.009998,000,22.997817
2006-11-28,35.009998,35.009998,35.009998,35.009998,000,22.997817
2006-11-27,35.009998,35.009998,35.009998,35.009998,900,22.997817
2006-11-24,35.009998,35.02,35.009998,35.02,400,23.004387
2006-11-22,35.75,35.75,35.75,35.75,5300,23.483919
2006-11-21,35.75,35.75,35.75,35.75,000,23.483919
2006-11-20,35.50,35.75,35.50,35.75,4900,23.483919
2006-11-17,35.450001,35.450001,35.450001,35.450001,000,23.286852
2006-11-16,35.450001,35.450001,35.450001,35.450001,700,23.286852
2006-11-15,35.00,35.00,35.00,35.00,6400,22.991249
2006-11-14,35.50,35.50,35.50,35.50,000,23.319696
2006-11-13,35.00,35.50,35.00,35.50,1500,23.319696
2006-11-10,35.00,35.00,34.75,34.75,4600,22.827026
2006-11-09,34.75,34.75,34.75,34.75,000,22.827026
2006-11-08,34.700001,35.00,34.700001,34.75,1600,22.827026
2006-11-07,34.400002,34.400002,34.400002,34.400002,200,22.597115
2006-11-06,34.700001,34.700001,34.700001,34.700001,100,22.794182
2006-11-03,34.700001,34.700001,34.700001,34.700001,900,22.794182
2006-11-02,34.25,34.25,34.25,34.25,000,22.49858
2006-11-01,34.25,34.25,34.25,34.25,000,22.49858
2006-10-31,34.25,34.25,34.25,34.25,000,22.49858
2006-10-30,34.25,34.25,34.25,34.25,000,22.49858
2006-10-27,34.25,34.25,34.25,34.25,000,22.49858
2006-10-26,34.25,34.25,34.25,34.25,000,22.49858
2006-10-25,34.25,34.25,34.25,34.25,000,22.49858
2006-10-24,34.25,34.25,34.25,34.25,1000,22.49858
2006-10-23,34.50,34.50,34.50,34.50,000,22.662803
2006-10-20,34.50,34.50,34.50,34.50,200,22.662803
2006-10-19,34.25,34.25,34.25,34.25,000,22.49858
2006-10-18,34.25,34.25,34.150002,34.25,1700,22.49858
2006-10-17,34.50,34.50,34.110001,34.110001,400,22.406615
2006-10-16,34.110001,34.110001,34.110001,34.110001,300,22.406615
2006-10-13,34.310001,34.310001,34.310001,34.310001,000,22.537994
2006-10-12,34.310001,34.310001,34.310001,34.310001,200,22.537994
2006-10-11,35.049999,35.049999,34.810001,34.810001,2000,22.866441
2006-10-10,35.450001,35.450001,35.450001,35.450001,000,23.089782
2006-10-09,35.450001,35.450001,35.450001,35.450001,000,23.089782
2006-10-06,35.450001,35.450001,35.450001,35.450001,000,23.089782
2006-10-05,35.049999,35.450001,35.049999,35.450001,3500,23.089782
2006-10-04,35.049999,35.049999,35.049999,35.049999,100,22.829247
2006-10-03,35.50,35.509998,35.50,35.509998,1100,23.12886
2006-10-02,35.52,35.52,35.52,35.52,000,23.135375
2006-09-29,35.52,35.52,35.52,35.52,000,23.135375
2006-09-28,35.52,35.52,35.52,35.52,000,23.135375
2006-09-27,35.52,35.52,35.52,35.52,000,23.135375
2006-09-26,35.50,35.52,35.50,35.52,3500,23.135375
2006-09-25,35.349998,35.349998,35.349998,35.349998,200,23.024647
2006-09-22,36.00,36.00,36.00,36.00,000,23.448015
2006-09-21,36.00,36.00,36.00,36.00,000,23.448015
2006-09-20,36.060001,36.060001,36.00,36.00,400,23.448015
2006-09-19,36.049999,36.049999,36.049999,36.049999,000,23.480581
2006-09-18,36.049999,36.25,36.049999,36.049999,500,23.480581
2006-09-15,36.049999,36.25,36.049999,36.25,500,23.610848
2006-09-14,36.060001,36.060001,36.060001,36.060001,000,23.487096
2006-09-13,36.049999,36.060001,36.049999,36.060001,600,23.487096
2006-09-12,36.110001,36.169998,36.110001,36.169998,300,23.558741
2006-09-11,36.450001,36.459999,36.450001,36.459999,500,23.747628
2006-09-08,36.700001,36.700001,36.700001,36.700001,200,23.903949
2006-09-07,37.00,37.009998,36.75,36.75,1600,23.936515
2006-09-06,37.080002,37.080002,37.080002,37.080002,000,24.151457
2006-09-05,37.080002,37.080002,37.080002,37.080002,000,24.151457
2006-09-01,37.049999,37.080002,37.049999,37.080002,1700,24.151457
2006-08-31,37.049999,37.049999,37.049999,37.049999,000,24.131915
2006-08-30,37.049999,37.049999,37.049999,37.049999,600,24.131915
2006-08-29,37.23,37.23,37.23,37.23,000,24.249155
2006-08-28,37.23,37.23,37.23,37.23,000,24.249155
2006-08-25,37.23,37.23,37.23,37.23,000,24.249155
2006-08-24,37.25,37.25,37.23,37.23,2700,24.249155
2006-08-23,37.259998,37.259998,37.259998,37.259998,000,24.268694
2006-08-22,37.25,37.259998,37.25,37.259998,500,24.268694
2006-08-21,37.25,37.25,37.25,37.25,000,24.262182
2006-08-18,37.25,37.25,37.25,37.25,000,24.262182
2006-08-17,37.25,37.25,37.25,37.25,000,24.262182
2006-08-16,37.25,37.25,37.25,37.25,200,24.262182
2006-08-15,37.25,37.25,37.25,37.25,200,24.262182
2006-08-14,37.259998,37.259998,37.259998,37.259998,000,24.268694
2006-08-11,37.50,37.50,37.259998,37.259998,4100,24.268694
2006-08-10,37.25,38.00,37.25,37.700001,7800,24.555283
2006-08-09,37.25,37.25,37.25,37.25,1000,24.262182
2006-08-08,37.50,37.50,37.00,37.25,4200,24.262182
2006-08-07,37.50,37.50,37.50,37.50,6300,24.425016
2006-08-04,37.50,37.75,37.50,37.75,11500,24.587849
